cep,endereco,numero,bairro,cidade,estado,tipo,complemento,pais,valor,area,quartos,suites,salas,garagem,descricao,imagem,piscina,praia,lazer,gourmet,varanda,quadra,elevador,solarium,vendido,comissao,valor_comissao,corretor,data_venda,proprietario,construtora,telefone,festa
58084017,Rua Maria José da Silva,516,Jardim Veneza,João Pessoa,PB,Flat,,Brasil,401127.85,492,4,4,1,1,Aceita carro no negócio,,True,True,False,False,False,True,True,False,True,1.0,4011.2785,Thales Jesus,02/02/2023,0,da Mata,83958875277,False
58027590,Rua Itabaiana,697,Mandacaru,João Pessoa,PB,Casa,,Brasil,242890.2,214,7,4,3,1,,,True,False,True,False,True,True,False,True,False,0.0,0.0,,,0,Moreira,83994953391,False
58075360,Rua Daniel Pessoa,270,Ernesto Geisel,João Pessoa,PB,Casa,,Brasil,318787.64,376,10,4,2,4,Aceita carro no negócio,,True,True,False,False,True,True,True,False,True,10.0,31878.764,Carolina Alves,06/05/2023,0,da Costa e Filhos,83949989533,True
58010695,Rua da Areia,918,Centro,João Pessoa,PB,Apartamento,,Brasil,200547.95,220,6,0,1,3,Aceita carro no negócio,,False,True,False,False,False,False,False,True,True,10.0,20054.795,Ana Beatriz Alves,26/03/2023,0,Dias,83919682958,True
58082804,Rua Agricultor Gilmar Evaristo da Silva,762,Distrito Industrial,João Pessoa,PB,Apartamento,,Brasil,137377.1,492,10,1,2,5,Aceita carro no negócio,,True,True,False,False,True,True,True,False,False,0.0,0.0,,,0,Araújo Oliveira Ltda.,83915537259,True
58059392,Rua Irineu Monteiro Neto,518,Mangabeira,João Pessoa,PB,Casa,,Brasil,475754.85,374,3,2,2,2,,,False,True,True,False,False,True,True,False,False,0.0,0.0,,,0,Azevedo,83961454280,True
58078070,Rua Maria de Lira Chaves,809,Funcionários,João Pessoa,PB,Apartamento,,Brasil,416954.91,152,7,1,3,4,Aceita carro no negócio,,False,False,False,False,False,True,True,False,True,7.0,29186.8437,Leonardo Novaes,14/05/2023,0,Melo S/A,83995648139,True
58085620,Loteamento Santo Antônio,260,Cruz das Armas,João Pessoa,PB,Casa,,Brasil,347266.39,282,6,5,2,2,Aceita permuta,,True,False,False,True,True,True,False,True,True,3.0,10417.9917,Sra. Maria Sophia Martins,16/04/2023,0,da Mata,83996436627,False
58062275,Rua Maria de Lourdes Bezerra,861,Paratibe,João Pessoa,PB,Flat,,Brasil,205710.32,157,1,5,2,3,Aceita carro no negócio,,True,False,True,True,True,False,True,False,False,0.0,0.0,,,0,Carvalho,8398977967,False
58011360,Travessa Milagre,406,Varadouro,João Pessoa,PB,Terreno,,Brasil,201415.44,145,9,1,1,2,Aceita permuta,,True,True,False,True,False,False,False,True,True,4.0,8056.6176,Maria Eduarda da Rocha,03/02/2023,0,Sales - EI,83943777617,True
58010050,Rua Desembargador Feitosa Ventura,973,Centro,João Pessoa,PB,Terreno,,Brasil,498824.12,147,2,1,2,3,,,True,True,False,True,True,True,False,True,True,7.0,34917.6884,Srta. Clarice Aragão,16/03/2023,0,Dias,83988989203,False
58062042,Rua da Cotovia,972,Paratibe,João Pessoa,PB,Terreno,,Brasil,92824.3,468,4,5,2,2,Aceita carro no negócio,,False,True,True,True,True,False,False,False,False,0.0,0.0,,,0,Ribeiro,83916523081,False
58090690,Rua Dolores Duran,668,Alto do Mateus,João Pessoa,PB,Flat,,Brasil,124450.56,189,8,4,2,4,Aceita carro no negócio,,False,False,False,False,False,False,False,True,True,9.0,11200.5504,Lavínia da Rocha,06/06/2023,0,da Luz,83930995787,False
58064625,Rua Tenente Edmilson Pedrosa Guimarães,406,Valentina de Figueiredo,João Pessoa,PB,Terreno,,Brasil,61363.47,103,1,5,3,1,Aceita carro no negócio,,True,True,True,False,True,True,False,True,True,3.0,1840.9041,Bruna Jesus,31/10/2022,0,Duarte,83927710812,False
58057135,Rua Terezinha Navarro de Lima,900,Mangabeira,João Pessoa,PB,Flat,,Brasil,38668.41,161,10,0,1,4,Aceita permuta,,True,False,False,True,False,True,True,True,True,4.0,1546.7364,Thiago da Conceição,15/05/2023,0,Pereira,83970492783,False
58068335,Rua Maria de Lourdes de Souza,253,Gramame,João Pessoa,PB,Apartamento,,Brasil,199330.8,292,4,5,2,1,,,False,True,False,False,True,True,True,True,False,0.0,0.0,,,0,Martins da Rocha e Filhos,8393228852,False
58062094,Rua Olavo Pessoa de Amorim,795,Paratibe,João Pessoa,PB,Casa,,Brasil,268454.21,295,7,3,2,5,Aceita carro no negócio,,True,True,True,False,False,True,False,True,False,0.0,0.0,,,0,Viana,83946293476,False
58078330,Rua Lourival Eustáquio da Fonseca,805,Funcionários,João Pessoa,PB,Flat,,Brasil,236946.31,375,8,2,1,2,Aceita permuta,,True,True,False,True,True,True,False,True,True,7.0,16586.2417,Felipe Jesus,08/05/2023,0,Caldeira Gonçalves - ME,83986759827,False
58033901,Rua Cassimiro de Abreu 250,543,Brisamar,João Pessoa,PB,Apartamento,,Brasil,387961.9,240,9,3,1,1,Aceita permuta,,True,True,False,False,True,False,False,False,False,0.0,0.0,,,0,Freitas e Filhos,83952866374,False
58046518,Avenida Governador Antônio da Silva Mariz,385,Portal do Sol,João Pessoa,PB,Apartamento,,Brasil,146806.6,388,4,5,2,4,,,True,True,True,False,True,True,True,False,True,8.0,11744.528,Camila Souza,05/05/2023,0,Souza,83996939831,True
58068330,Rua Severino Venâncio de Souza,969,Gramame,João Pessoa,PB,Terreno,,Brasil,368150.06,386,7,2,2,4,,,True,False,False,True,True,False,True,True,False,0.0,0.0,,,0,Oliveira Fogaça Ltda.,83924051868,True
58090650,Rua Augusto Calheiros,732,Alto do Mateus,João Pessoa,PB,Flat,,Brasil,146456.69,391,6,1,1,4,Aceita carro no negócio,,False,False,True,False,False,True,False,False,False,0.0,0.0,,,0,Rezende Nogueira Ltda.,83939071091,False
58046509,Rua Arnaud dos Anjos Brandão,933,Portal do Sol,João Pessoa,PB,Apartamento,,Brasil,110548.16,390,6,3,2,5,,,True,False,False,False,False,False,True,True,True,3.0,3316.4448,João Miguel Nogueira,15/04/2023,0,Porto,83998284371,False
58090660,Rua Noel Rosa,377,Alto do Mateus,João Pessoa,PB,Casa,,Brasil,23108.29,364,6,2,3,5,,,True,True,True,False,True,False,True,False,False,0.0,0.0,,,0,Carvalho,8398762274,False
58064028,Rua Maria José Cesar Madruga,897,Valentina de Figueiredo,João Pessoa,PB,Flat,,Brasil,136492.79,126,9,1,2,4,Aceita permuta,,True,True,True,False,True,False,False,True,False,0.0,0.0,,,0,da Mata,83927783785,True
58038231,Avenida Manoel Morais,585,Manaíra,João Pessoa,PB,Apartamento,,Brasil,261457.2,258,7,2,2,3,Aceita permuta,,False,True,True,False,True,False,True,False,False,0.0,0.0,,,0,Rezende S.A.,83994374409,False
58059130,Rua Breno Jorge Maia de Melo,129,Mangabeira,João Pessoa,PB,Flat,,Brasil,251610.62,110,2,5,1,2,,,True,False,False,False,True,False,True,True,True,5.0,12580.531,Murilo Gonçalves,04/06/2023,0,Ramos,83919046858,False
58063190,Rua João Marinho de Araújo,100,Valentina de Figueiredo,João Pessoa,PB,Casa,,Brasil,98478.22,192,9,3,1,5,,,False,True,True,False,False,True,False,False,False,0.0,0.0,,,0,Cardoso Pires - EI,83952037735,True
58071770,Rua Professor Arcanjo Cavalcanti,148,Cristo Redentor,João Pessoa,PB,Casa,,Brasil,360788.71,129,1,3,2,5,Aceita carro no negócio,,False,True,True,True,False,True,False,False,True,6.0,21647.3226,Lara Lima,26/09/2022,0,Rocha Cavalcanti Ltda.,83910719456,True
58055520,Rua Severina Viana Batista,341,Mangabeira,João Pessoa,PB,Terreno,,Brasil,452595.11,371,5,1,1,1,,,True,False,True,True,False,True,True,True,False,0.0,0.0,,,0,Freitas Lima S/A,83925876270,False
58066102,Rua das Mangabeiras,655,Muçumagro,João Pessoa,PB,Terreno,,Brasil,150521.38,139,3,4,3,3,,,True,True,True,False,False,False,False,True,False,0.0,0.0,,,0,Fogaça,83983727249,False
58051573,Granja Água Fria,595,Jardim Cidade Universitária,João Pessoa,PB,Terreno,,Brasil,127141.92,161,8,4,2,2,Aceita carro no negócio,,False,False,True,True,False,True,False,False,True,10.0,12714.192,Clara da Rocha,24/01/2023,0,Nascimento Rocha - EI,83939563887,False
58091162,Rua Luiz Manoel de Santana,789,Alto do Mateus,João Pessoa,PB,Apartamento,,Brasil,365639.33,316,4,5,3,3,Aceita permuta,,False,False,False,True,False,False,False,True,False,0.0,0.0,,,0,Martins Duarte S.A.,83916031686,False
58079750,Rua Francisco de Assis Pedrosa,955,Funcionários,João Pessoa,PB,Flat,,Brasil,334719.21,119,7,2,3,2,Aceita carro no negócio,,True,True,False,False,True,False,True,False,False,0.0,0.0,,,0,Rocha,83990801317,True
58027655,Rua Assis Machado,176,Alto do Céu,João Pessoa,PB,Terreno,,Brasil,408177.19,354,7,5,2,1,,,True,True,False,False,False,False,True,False,False,0.0,0.0,,,0,Gomes,83919719102,False
58057030,Rua Luiz Alves da Nóbrega,886,Mangabeira,João Pessoa,PB,Terreno,,Brasil,209537.27,436,5,4,1,3,Aceita carro no negócio,,False,False,False,True,True,False,False,True,True,10.0,20953.727,Nicole Jesus,21/05/2023,0,Duarte,83954778553,True
58039020,Rua José Augusto Trindade,345,Tambaú,João Pessoa,PB,Terreno,,Brasil,329390.94,132,2,4,2,2,,,False,False,True,False,False,False,False,False,False,0.0,0.0,,,0,da Rosa Peixoto S.A.,83958316377,True
58070095,Vila Minervina,454,Varjão,João Pessoa,PB,Flat,,Brasil,477840.33,302,2,5,1,4,Aceita carro no negócio,,True,False,True,False,False,True,False,False,True,9.0,43005.6297,Carolina Duarte,22/03/2023,0,da Rocha,8397154895,False
58059753,Rua das Azaléias,109,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,167421.47,331,5,1,1,3,Aceita carro no negócio,,True,False,False,True,False,False,False,True,False,0.0,0.0,,,0,Gomes,83995713133,True
58068330,Rua Severino Venâncio de Souza,923,Gramame,João Pessoa,PB,Terreno,,Brasil,51919.42,145,3,4,2,1,Aceita carro no negócio,,True,False,True,False,False,True,True,False,True,9.0,4672.7478,João Pedro Gonçalves,27/03/2023,0,Farias Ltda.,83970922077,False
58026071,Rua Carlos Alberto Moura Filho,462,Padre Zé,João Pessoa,PB,Flat,,Brasil,212757.04,188,5,3,3,2,,,True,True,False,False,False,True,False,True,True,1.0,2127.5704,Ana Vitória Aragão,29/01/2023,0,Viana,83989833085,True
58059763,Rua das Copaíbas,291,Mangabeira,João Pessoa,PB,Terreno,,Brasil,54992.3,110,7,4,3,1,,,True,False,False,False,True,False,True,False,True,4.0,2199.692,Vinicius Ferreira,26/04/2023,0,Ferreira da Rosa - ME,83996784093,True
58076670,Rua Oficial de Justiça Orlando Geremias de Lima,207,João Paulo II,João Pessoa,PB,Apartamento,,Brasil,329331.16,427,5,3,1,5,,,True,True,True,False,True,False,False,True,False,0.0,0.0,,,0,da Cruz,83972085907,False
58086140,Rua Nossa Senhora do Desterro,630,Cruz das Armas,João Pessoa,PB,Casa,,Brasil,234920.28,457,7,2,1,4,,,False,False,True,True,True,True,True,False,False,0.0,0.0,,,0,Barbosa,83962455759,True
58025033,Rua Rosicléia Lopes da Silva,854,Treze de Maio,João Pessoa,PB,Apartamento,,Brasil,490092.25,235,10,4,1,1,Aceita carro no negócio,,False,False,True,False,True,True,True,True,True,10.0,49009.225,Calebe Gomes,19/02/2023,0,Castro e Filhos,83948493415,False
58011370,Rua da Paz,229,Varadouro,João Pessoa,PB,Terreno,,Brasil,341311.06,199,8,2,2,4,Aceita permuta,,True,True,False,False,False,False,False,False,True,10.0,34131.106,Sr. Enzo Gabriel Cardoso,16/01/2023,0,Ribeiro,83980052631,True
58067190,Rua Universitário Adolfo Augusto Barbosa,616,Gramame,João Pessoa,PB,Terreno,,Brasil,46970.98,414,6,4,3,1,Aceita carro no negócio,,False,True,True,False,True,False,True,True,False,0.0,0.0,,,0,Fernandes,8395659971,True
58088680,Rua Comerciante José Antônio de Souza,497,Oitizeiro,João Pessoa,PB,Flat,,Brasil,241066.13,401,3,3,2,4,Aceita permuta,,True,True,True,False,True,False,False,False,False,0.0,0.0,,,0,Freitas - EI,83961407367,True
58025037,Rua Marcelino Fidelez,140,Treze de Maio,João Pessoa,PB,Casa,,Brasil,102353.43,445,9,4,3,5,Aceita permuta,,False,False,False,False,False,True,False,True,False,0.0,0.0,,,0,Lopes - ME,83981147456,True
58069512,Rua Cachoeira do Roncador,424,Gramame,João Pessoa,PB,Casa,,Brasil,258118.58,354,5,5,1,4,,,True,False,True,True,True,True,True,False,False,0.0,0.0,,,0,Pinto,83979728013,False
58062154,Rua Ronaldo Vicente Ferreira,734,Paratibe,João Pessoa,PB,Terreno,,Brasil,391953.42,147,8,2,1,2,Aceita carro no negócio,,True,True,True,True,True,True,False,False,False,0.0,0.0,,,0,Nogueira Novaes - EI,83948115653,True
58077109,Rua Maria de Lourdes Almeida Diniz de Assis,563,Cuiá,João Pessoa,PB,Apartamento,,Brasil,274279.28,398,1,3,3,2,Aceita permuta,,False,False,False,False,False,False,True,True,True,1.0,2742.7928,Arthur Moraes,01/01/2023,0,Ribeiro - ME,83968639747,False
58079808,Rua Papa João Paulo I,355,Grotão,João Pessoa,PB,Apartamento,,Brasil,179559.76,453,9,0,2,1,Aceita permuta,,True,False,False,True,False,True,True,False,False,0.0,0.0,,,0,Campos da Cunha - ME,83930547641,True
58057034,Rua Comerciante João Ribeiro de Lima,325,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,235099.3,317,9,5,3,1,,,False,True,False,True,False,False,True,True,True,4.0,9403.972,Anthony Cardoso,28/03/2023,0,Monteiro,83992197599,True
58050693,Rua Vinte e Três de Agosto,931,Castelo Branco,João Pessoa,PB,Flat,,Brasil,271092.71,101,7,5,2,5,,,True,True,False,True,True,False,True,False,True,5.0,13554.6355,Antônio Cardoso,17/03/2023,0,Barros,83958660543,False
58051390,Rua Luiz Gonzaga de Andrade,790,Bancários,João Pessoa,PB,Flat,,Brasil,80203.37,425,2,4,1,1,Aceita permuta,,False,False,False,False,False,True,False,False,False,0.0,0.0,,,0,Fogaça,83932481078,False
58040445,Parque Horto Florestal,527,Torre,João Pessoa,PB,Apartamento,,Brasil,86708.38,218,2,2,1,5,Aceita permuta,,True,True,False,False,False,False,True,True,True,1.0,867.0838,Thales Costa,07/05/2023,0,Cardoso,83952248075,True
58070390,Rua José Gomes da Silveira,553,Cristo Redentor,João Pessoa,PB,Casa,,Brasil,180071.92,472,3,3,2,1,Aceita carro no negócio,,True,False,False,False,True,False,False,True,False,0.0,0.0,,,0,Pereira,83927934881,False
58052075,Rua Osvaldo Oliveira da Silva,163,Anatólia,João Pessoa,PB,Apartamento,,Brasil,396581.4,220,10,3,3,1,Aceita carro no negócio,,True,True,True,False,False,False,False,True,True,5.0,19829.07,Vitor Hugo Alves,16/11/2022,0,Mendes,83910082943,True
58050160,Rua Desembargador Leonardo Smith,155,Castelo Branco,João Pessoa,PB,Terreno,,Brasil,383684.57,81,1,2,3,1,Aceita carro no negócio,,True,True,True,True,False,False,True,True,False,0.0,0.0,,,0,Santos,83933993897,False
58011064,Vila Rocha,394,Trincheiras,João Pessoa,PB,Terreno,,Brasil,139097.13,413,3,1,1,3,,,True,False,True,False,False,False,False,False,True,6.0,8345.8278,Anthony Santos,01/06/2023,0,Rodrigues,83937407268,False
58010770,Avenida Miguel Couto,240,Centro,João Pessoa,PB,Flat,,Brasil,273903.29,414,2,5,2,5,,,True,True,True,False,False,False,False,True,True,5.0,13695.1645,Catarina da Cruz,04/10/2022,0,Fogaça,83922011916,False
58052238,Rua Ines Pessoa da Silva,336,Jardim Cidade Universitária,João Pessoa,PB,Casa,,Brasil,134406.25,479,9,0,3,5,Aceita carro no negócio,,True,False,False,False,False,True,False,False,True,4.0,5376.25,Dr. Luiz Miguel da Cunha,03/06/2023,0,Ramos,83988906830,True
58081240,Rua Marieta Araújo Nascimento,596,Costa e Silva,João Pessoa,PB,Flat,,Brasil,41256.06,242,10,5,3,4,Aceita permuta,,False,True,False,True,False,False,True,True,False,0.0,0.0,,,0,Cunha Novaes S/A,83976857553,True
58062141,Rua Aposentado Manoel de Freitas,550,Paratibe,João Pessoa,PB,Flat,,Brasil,100033.93,298,1,4,2,3,Aceita carro no negócio,,True,False,False,True,False,False,False,False,False,0.0,0.0,,,0,Azevedo Pires - ME,83937233360,False
58046131,Rua Joice Kelly de Azevedo,733,Altiplano Cabo Branco,João Pessoa,PB,Flat,,Brasil,219379.38,77,10,2,2,1,,,True,False,False,False,True,False,True,True,False,0.0,0.0,,,0,Cavalcanti - ME,83996354193,True
58040030,Rua Lorenzo Fernandes,292,Torre,João Pessoa,PB,Terreno,,Brasil,219780.78,72,8,2,3,3,Aceita carro no negócio,,True,True,False,True,False,True,True,False,True,5.0,10989.039,Guilherme da Luz,12/05/2023,0,Caldeira S/A,83954196425,False
58053230,Rua Cláudio Porciúncula Pereira,662,Água Fria,João Pessoa,PB,Apartamento,,Brasil,471937.31,223,1,4,3,4,Aceita permuta,,True,True,False,True,True,True,False,True,True,7.0,33035.6117,Maria Vitória da Cruz,10/02/2023,0,Lima,83980087556,True
58060100,Praia do Sol,483,Barra de Gramame,João Pessoa,PB,Apartamento,,Brasil,70198.38,236,5,2,2,1,Aceita permuta,,False,False,False,True,True,True,True,False,False,0.0,0.0,,,0,Ramos S.A.,83999532964,False
58027452,Rua Melvin Jones,700,Mandacaru,João Pessoa,PB,Terreno,,Brasil,482444.57,245,8,0,3,3,Aceita carro no negócio,,True,False,True,True,True,True,True,False,True,10.0,48244.457,Maitê Souza,31/12/2022,0,da Costa,83990275244,False
58090232,Rua Desembargador Manoel Taigy de Queiroz Mello,530,Alto do Mateus,João Pessoa,PB,Apartamento,,Brasil,316681.71,275,1,1,1,4,,,False,False,False,False,True,True,False,True,False,0.0,0.0,,,0,Nunes,83912679876,True
58039090,Rua Ozório Paes Carvalho Rocha,307,Tambaú,João Pessoa,PB,Terreno,,Brasil,34234.38,451,4,4,3,2,Aceita permuta,,False,True,False,True,False,False,True,True,True,7.0,2396.4066,Pietra Silveira,29/10/2022,0,Gomes,83942602764,False
58050570,Rua Manoel Camelo de Lacerda,591,Castelo Branco,João Pessoa,PB,Terreno,,Brasil,425151.51,163,4,1,2,3,,,False,False,False,True,False,False,True,False,False,0.0,0.0,,,0,Silva S.A.,83991137334,True
58091160,Granja Paraíso,911,Alto do Mateus,João Pessoa,PB,Apartamento,,Brasil,478729.22,314,3,1,3,5,,,False,False,True,False,False,True,True,True,True,9.0,43085.6298,João Guilherme Porto,07/03/2023,0,Peixoto Lopes S.A.,83931663086,False
58077087,Rua Ubirajara dos Santos Lima,301,Cuiá,João Pessoa,PB,Casa,,Brasil,251816.08,82,10,5,3,1,Aceita carro no negócio,,True,True,True,True,True,False,False,True,False,0.0,0.0,,,0,Castro,83984411724,True
58065219,Rua Ednaldo Anacleto de Arruda,252,Planalto Boa Esperança,João Pessoa,PB,Apartamento,,Brasil,355721.2,307,9,5,2,4,Aceita carro no negócio,,True,True,True,True,False,True,True,True,True,4.0,14228.848,Luiza Fernandes,21/08/2022,0,da Mata Lopes - ME,83949899938,True
58078150,Rua José Alexandre de Farias,377,Funcionários,João Pessoa,PB,Flat,,Brasil,78235.66,478,3,4,1,3,Aceita permuta,,False,False,True,True,False,True,False,False,True,5.0,3911.783,Sr. Joaquim Moraes,10/02/2023,0,Farias,8395501390,False
58081268,Rua Ítalo Bruno Soares de Sousa,926,Costa e Silva,João Pessoa,PB,Casa,,Brasil,188259.71,82,7,3,1,4,,,False,True,True,False,False,False,False,False,True,10.0,18825.971,Gustavo Henrique Fogaça,09/02/2023,0,Nascimento,83956885073,True
58020395,Rua Severino José Nascimento,692,Roger,João Pessoa,PB,Casa,,Brasil,216583.75,279,2,5,2,3,,,True,False,True,True,True,False,True,False,False,0.0,0.0,,,0,Cardoso,83917795334,True
58090310,Rua Manoel Ribeiro de Lima,503,Alto do Mateus,João Pessoa,PB,Terreno,,Brasil,12914.35,162,10,1,3,5,,,True,True,True,False,True,True,True,False,False,0.0,0.0,,,0,Lima Sales - EI,83971813945,False
58059283,Rua Marinésio da Cunha Moreno Júnior,280,Mangabeira,João Pessoa,PB,Casa,,Brasil,439843.5,331,7,1,2,2,Aceita permuta,,False,True,True,True,True,True,True,True,False,0.0,0.0,,,0,Cavalcanti Martins S.A.,83954618114,True
58062000,Rua Professor Andrei Farias de Oliveira,113,Paratibe,João Pessoa,PB,Terreno,,Brasil,401469.97,88,5,4,1,5,,,True,True,True,True,True,True,True,False,True,5.0,20073.4985,Eduarda da Luz,25/09/2022,0,da Mota - EI,83957228056,False
58084078,Rua José Ronaldo de Jesus,578,Jardim Veneza,João Pessoa,PB,Apartamento,,Brasil,287287.67,356,5,4,1,4,Aceita carro no negócio,,False,False,False,True,False,True,False,True,True,8.0,22983.0136,Maria Eduarda Pires,08/05/2023,0,Vieira Farias - ME,83970413466,False
58038145,Praça Coronel Wilson da Silveira Vasconcelos,289,Manaíra,João Pessoa,PB,Terreno,,Brasil,448120.62,166,8,4,2,5,Aceita carro no negócio,,False,True,False,False,True,False,True,True,True,10.0,44812.062,Dra. Vitória Costa,09/04/2023,0,Costela,83976360719,True
58071902,"Rodovia BR-230, s/n Bloco",977,Cristo Redentor,João Pessoa,PB,Casa,,Brasil,3274.13,241,5,1,1,3,Aceita permuta,,True,True,False,False,False,False,False,True,False,0.0,0.0,,,0,Nascimento S/A,83965205693,False
58062058,Rua Joaquim Julião Medeiros,204,Paratibe,João Pessoa,PB,Apartamento,,Brasil,256367.1,197,5,0,2,2,Aceita permuta,,True,True,False,False,True,True,True,True,True,7.0,17945.697,Dr. Heitor Silva,14/05/2023,0,Nascimento - ME,83945425081,False
58038530,Rua Ernestina Monteiro Pordeus,840,Manaíra,João Pessoa,PB,Casa,,Brasil,483638.98,287,1,1,2,3,,,True,True,True,True,False,True,False,False,False,0.0,0.0,,,0,Moreira Silva S.A.,83935485411,False
58075310,Rua Professora Odete da Silveira,833,Ernesto Geisel,João Pessoa,PB,Casa,,Brasil,117905.47,321,6,4,2,1,,,False,False,True,True,True,False,False,True,True,8.0,9432.4376,Henrique Costela,14/12/2022,0,Pereira - ME,83962968645,False
58080700,Rua Clênio Batista dos Anjos,918,Ernani Sátiro,João Pessoa,PB,Casa,,Brasil,187349.05,111,1,1,2,2,Aceita permuta,,False,True,True,True,True,True,False,True,True,8.0,14987.924,Vitor Gabriel Duarte,18/10/2022,0,Alves Gonçalves - ME,83926012982,True
58079710,Rua João Antônio de Vieira Filho,998,Funcionários,João Pessoa,PB,Casa,,Brasil,181157.5,206,7,2,1,1,,,False,False,False,True,True,True,False,False,True,8.0,14492.6,Dr. Benício Barros,24/04/2023,0,Ferreira,83931533057,True
58051180,Rua João Galiza de Andrade,185,Jardim São Paulo,João Pessoa,PB,Terreno,,Brasil,318036.14,462,6,0,3,2,Aceita carro no negócio,,False,False,True,False,True,False,True,True,False,0.0,0.0,,,0,Nunes,83916310123,False
58069265,Rua Estudante Maria Cleonice Barros,602,Gramame,João Pessoa,PB,Apartamento,,Brasil,479694.13,72,4,0,1,3,,,True,True,False,True,True,False,True,True,False,0.0,0.0,,,0,da Costa,83957955955,False
58075004,Rodovia BR-230,637,Ernesto Geisel,João Pessoa,PB,Terreno,,Brasil,17347.49,170,8,5,3,2,,,True,True,False,True,False,False,False,True,False,0.0,0.0,,,0,Duarte Aragão Ltda.,83937932777,False
58059417,Rua Músico Benedito Martins Barbosa,440,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,282666.25,280,1,1,2,4,,,False,False,True,True,False,True,True,False,False,0.0,0.0,,,0,Costela Monteiro e Filhos,83943898551,True
58020830,Rua Juvêncio Mangueira Carneiro,229,Tambiá,João Pessoa,PB,Casa,,Brasil,232160.3,89,1,3,2,1,,,True,False,False,False,True,True,False,True,False,0.0,0.0,,,0,Cardoso,83991109628,True
58059160,Rua Maria de Lourdes Fernandes da Silva,890,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,58200.86,350,7,5,2,4,Aceita permuta,,False,True,True,False,True,False,False,False,True,7.0,4074.0602,Francisco das Neves,14/05/2023,0,Nunes Ltda.,83966957885,False
58035300,Rua Presidente Arthur Bernardes,988,Bessa,João Pessoa,PB,Flat,,Brasil,259987.39,378,9,0,2,2,,,False,False,True,True,False,True,True,False,False,0.0,0.0,,,0,Martins Cunha S.A.,83924999070,True
58057404,Rua Francisco Eduardo Rolim,109,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,347758.09,290,5,0,1,2,Aceita permuta,,True,False,False,True,False,False,False,True,True,9.0,31298.2281,João Azevedo,28/01/2023,0,da Rosa,83927265430,False
58010510,Rua Adolfo Pessoa,669,Varadouro,João Pessoa,PB,Apartamento,,Brasil,61773.08,320,1,4,3,2,,,True,False,True,False,True,False,False,False,False,0.0,0.0,,,0,Cavalcanti,839926340,True
58040185,Vila Santa Lúcia,170,Torre,João Pessoa,PB,Apartamento,,Brasil,138956.01,493,6,2,3,1,,,True,True,True,True,False,False,True,True,False,0.0,0.0,,,0,Martins,83996509566,False
58038330,Rua São Gonçalo,373,Manaíra,João Pessoa,PB,Terreno,,Brasil,296882.11,499,8,1,2,3,Aceita permuta,,False,False,True,True,False,True,True,True,False,0.0,0.0,,,0,da Cunha - EI,83915059866,True
58077360,Rua Pastor Cleomanes de Oliveira,915,Cuiá,João Pessoa,PB,Terreno,,Brasil,92667.17,377,8,3,2,5,Aceita permuta,,False,True,True,True,False,False,True,True,False,0.0,0.0,,,0,Viana,83996060358,True
58052282,Rua Celina Soares de Azevedo,320,Jardim Cidade Universitária,João Pessoa,PB,Terreno,,Brasil,293202.79,154,1,1,3,2,Aceita carro no negócio,,False,True,True,True,True,True,True,False,False,0.0,0.0,,,0,das Neves - EI,83994858317,True
58050180,Rua Professora Carmem de Araújo,876,Castelo Branco,João Pessoa,PB,Apartamento,,Brasil,150445.44,185,2,1,2,3,,,False,True,True,True,True,True,False,False,False,0.0,0.0,,,0,Sales,83993709472,False
58071620,Rua Antônio Teotônio,394,Cristo Redentor,João Pessoa,PB,Terreno,,Brasil,38200.74,227,6,5,1,3,Aceita permuta,,True,True,False,True,True,True,False,False,True,2.0,764.0148,Fernanda Teixeira,02/03/2023,0,Santos,83975870293,False
58028560,Rua Eduardo Lemos,121,Ipês,João Pessoa,PB,Apartamento,,Brasil,107045.03,121,4,4,3,3,Aceita carro no negócio,,False,False,False,False,True,False,True,True,True,4.0,4281.8012,Daniel Rezende,22/04/2023,0,Cardoso,83978512597,False
58015130,Rua Cecília Miranda,507,Jaguaribe,João Pessoa,PB,Terreno,,Brasil,117858.04,317,9,1,3,3,,,True,False,False,True,True,False,False,True,True,4.0,4714.3216,Antônio Castro,20/04/2023,0,Pereira - ME,83964033716,False
58069541,Rua do Coração,848,Gramame,João Pessoa,PB,Flat,,Brasil,316824.92,394,3,2,3,1,Aceita carro no negócio,,False,True,False,False,False,False,True,False,True,9.0,28514.2428,Luiz Gustavo Castro,04/11/2022,0,Cavalcanti - EI,83964511054,True
58036833,Rua Waldemir Braga,840,Aeroclube,João Pessoa,PB,Casa,,Brasil,163600.44,250,8,5,1,2,Aceita permuta,,False,False,True,False,False,False,True,True,False,0.0,0.0,,,0,Alves,83925930222,True
58037710,Rua Othília Barros de Medeiros,736,Jardim Oceania,João Pessoa,PB,Terreno,,Brasil,451598.94,133,2,1,3,4,Aceita carro no negócio,,True,True,False,True,True,False,True,True,False,0.0,0.0,,,0,Gonçalves,83938938012,True
